student_id,full_name,gender,department,10th_marks,10th_board,12th_marks,12th_board,cgpa,backlogs_history,active_backlogs,year_of_study,register_number,email,resume_format,parser_confidence,synthetic_ground_truth
SRM_DEN_006_V2,Swathi Pandey,Prefer not to say,IT,68.3,ICSE,74.2,ICSE,8.34,0,0,2,SRM_DEN_006_V2,swathipandey2328@srmist.edu.in,dense_text,high,False
SRM_DEN_007,Akash Patil,Prefer not to say,AIML,71.5,State Board,77.2,CBSE,8.64,0,0,4,SRM_DEN_007,akashpatil53@srmist.edu.in,dense_text,high,False
SRM_DEN_007_V2,Akash Patil,Prefer not to say,IT,71.5,State Board,77.2,CBSE,8.64,0,0,4,SRM_DEN_007_V2,akashpatil53@srmist.edu.in,dense_text,high,False
SRM_DEN_008,Keerthana Verma,Prefer not to say,CSE,65.5,Matriculation Board,62.7,HSC,6.12,0,1,4,SRM_DEN_008,keerthanaverma4483@srmist.edu.in,dense_text,high,False
SRM_DEN_008_V2,Keerthana Verma,Prefer not to say,CSE,65.5,Matriculation Board,62.7,HSC,6.12,0,1,4,SRM_DEN_008_V2,keerthanaverma4483@srmist.edu.in,dense_text,high,False
SRM_DEN_009,Harish Subramanian,Prefer not to say,AIML,99.0,State Board,90.1,CBSE,9.93,0,0,4,SRM_DEN_009,harishsubramanian1454@srmist.edu.in,dense_text,high,False
SRM_DEN_009_V2,Harish Subramanian,Prefer not to say,AIML,99.0,State Board,90.1,CBSE,9.93,0,0,4,SRM_DEN_009_V2,harishsubramanian1454@srmist.edu.in,dense_text,high,False
SRM_DEN_010,Bharath Murugan,Prefer not to say,AIDS,84.9,ICSE,87.8,CBSE,8.72,0,0,4,SRM_DEN_010,bharathmurugan564@srmist.edu.in,dense_text,high,False
SRM_DEN_010_V2,Bharath Murugan,Prefer not to say,AIML,84.9,ICSE,87.8,CBSE,8.72,0,0,4,SRM_DEN_010_V2,bharathmurugan564@srmist.edu.in,dense_text,high,False
SRM_DEN_011,Dhruv Patil,Prefer not to say,CSE,70.6,CBSE,74.4,HSC,6.54,0,1,4,SRM_DEN_011,dhruvpatil7830@srmist.edu.in,dense_text,high,False
SRM_DEN_011_V2,Dhruv Patil,Prefer not to say,CSE,70.6,CBSE,74.4,HSC,6.54,0,1,4,SRM_DEN_011_V2,dhruvpatil7830@srmist.edu.in,dense_text,high,False
SRM_DEN_012,Dev Balakrishnan,Prefer not to say,AIML,67.8,CBSE,80.8,HSC,6.7,0,1,4,SRM_DEN_012,devbalakrishnan8316@srmist.edu.in,dense_text,high,False
SRM_DEN_012_V2,Dev Balakrishnan,Prefer not to say,AIML,67.8,CBSE,80.8,HSC,6.7,0,1,4,SRM_DEN_012_V2,devbalakrishnan8316@srmist.edu.in,dense_text,high,False
SRM_DEN_013,Harini Roy,Prefer not to say,AIML,93.2,State Board,95.0,State Board,8.24,0,2,2,SRM_DEN_013,hariniroy2881@srmist.edu.in,dense_text,high,False
SRM_DEN_013_V2,Harini Roy,Prefer not to say,AIML,93.2,State Board,95.0,State Board,8.24,0,2,2,SRM_DEN_013_V2,hariniroy2881@srmist.edu.in,dense_text,high,False
SRM_DEN_014,Saanvi Bhat,Prefer not to say,CSE,99.0,Matriculation Board,83.7,HSC,8.42,0,1,4,SRM_DEN_014,saanvibhat6903@srmist.edu.in,dense_text,high,False
SRM_DEN_014_V2,Saanvi Bhat,Prefer not to say,CSE,99.0,Matriculation Board,83.7,HSC,8.42,0,1,4,SRM_DEN_014_V2,saanvibhat6903@srmist.edu.in,dense_text,high,False
SRM_DEN_015,Priya Patil,Prefer not to say,CSE,79.3,State Board,75.3,HSC,7.96,0,1,3,SRM_DEN_015,priyapatil8239@srmist.edu.in,dense_text,high,False
SRM_DEN_015_V2,Priya Patil,Prefer not to say,CSE,79.3,State Board,75.3,HSC,7.96,0,1,3,SRM_DEN_015_V2,priyapatil8239@srmist.edu.in,dense_text,high,False
SRM_DEN_016,Yash Hegde,Prefer not to say,AIML,42.2,CBSE,44.6,CBSE,4.93,0,0,3,SRM_DEN_016,yashhegde7582@srmist.edu.in,dense_text,high,False
SRM_DEN_016_V2,Yash Hegde,Prefer not to say,CSE,42.2,CBSE,44.6,CBSE,4.93,0,0,3,SRM_DEN_016_V2,yashhegde7582@srmist.edu.in,dense_text,high,False
SRM_DEN_017,Lavanya Chauhan,Prefer not to say,ECE,65.5,ICSE,75.4,State Board,6.63,0,0,4,SRM_DEN_017,lavanyachauhan7797@srmist.edu.in,dense_text,high,False
SRM_DEN_017_V2,Lavanya Chauhan,Prefer not to say,AIML,65.5,ICSE,75.4,State Board,6.63,0,0,4,SRM_DEN_017_V2,lavanyachauhan7797@srmist.edu.in,dense_text,high,False
SRM_DEN_018,Amritha Joshi,Prefer not to say,CSE,75.0,CBSE,73.0,State Board,6.96,0,0,3,SRM_DEN_018,amrithajoshi4364@srmist.edu.in,dense_text,high,False
SRM_DEN_018_V2,Amritha Joshi,Prefer not to say,CSE,75.0,CBSE,73.0,State Board,6.96,0,0,3,SRM_DEN_018_V2,amrithajoshi4364@srmist.edu.in,dense_text,high,False
SRM_DEN_019,Pooja Joshi,Prefer not to say,IT,61.0,State Board,61.6,CBSE,6.88,0,0,2,SRM_DEN_019,poojajoshi7271@srmist.edu.in,dense_text,high,False
SRM_DEN_019_V2,Pooja Joshi,Prefer not to say,IT,61.0,State Board,61.6,CBSE,6.88,0,0,2,SRM_DEN_019_V2,poojajoshi7271@srmist.edu.in,dense_text,high,False
SRM_DEN_020,Swathi Deshmukh,Prefer not to say,AIML,72.6,Matriculation Board,82.1,State Board,7.6,0,0,3,SRM_DEN_020,swathideshmukh7708@srmist.edu.in,dense_text,high,False
SRM_DEN_020_V2,Swathi Deshmukh,Prefer not to say,AIML,72.6,Matriculation Board,82.1,State Board,7.6,0,0,3,SRM_DEN_020_V2,swathideshmukh7708@srmist.edu.in,dense_text,high,False
SRM_DEN_021,Logesh Venkataraman,Prefer not to say,CSE,65.4,Matriculation Board,81.6,ICSE,7.78,0,0,2,SRM_DEN_021,logeshvenkataraman7173@srmist.edu.in,dense_text,high,False
SRM_DEN_021_V2,Logesh Venkataraman,Prefer not to say,CSE,65.4,Matriculation Board,81.6,ICSE,7.78,0,0,2,SRM_DEN_021_V2,logeshvenkataraman7173@srmist.edu.in,dense_text,high,False
SRM_DEN_022,Vaishnavi Reddy,Prefer not to say,CSE,99.0,CBSE,87.3,HSC,9.77,0,0,4,SRM_DEN_022,vaishnavireddy2027@srmist.edu.in,dense_text,high,False
SRM_DEN_022_V2,Vaishnavi Reddy,Prefer not to say,ECE,99.0,CBSE,87.3,HSC,9.77,0,0,4,SRM_DEN_022_V2,vaishnavireddy2027@srmist.edu.in,dense_text,high,False
SRM_DEN_023,Sruthi Das,Prefer not to say,CSE,52.4,CBSE,65.3,State Board,6.31,0,0,3,SRM_DEN_023,sruthidas7707@srmist.edu.in,dense_text,high,False
SRM_DEN_023_V2,Sruthi Das,Prefer not to say,CSE,52.4,CBSE,65.3,State Board,6.31,0,0,3,SRM_DEN_023_V2,sruthidas7707@srmist.edu.in,dense_text,high,False
SRM_DEN_024,Harini Hegde,Prefer not to say,CSE,81.7,State Board,66.1,CBSE,6.26,0,2,3,SRM_DEN_024,harinihegde8443@srmist.edu.in,dense_text,high,False
SRM_DEN_024_V2,Harini Hegde,Prefer not to say,CSE,81.7,State Board,66.1,CBSE,6.26,0,2,3,SRM_DEN_024_V2,harinihegde8443@srmist.edu.in,dense_text,high,False
SRM_DEN_025,Gayathri Roy,Prefer not to say,AIML,63.0,State Board,58.4,ICSE,6.38,0,1,4,SRM_DEN_025,gayathriroy3644@srmist.edu.in,dense_text,high,False
SRM_DEN_025_V2,Gayathri Roy,Prefer not to say,AIML,63.0,State Board,58.4,ICSE,6.38,0,1,4,SRM_DEN_025_V2,gayathriroy3644@srmist.edu.in,dense_text,high,False
SRM_DEN_026,Dhanush Verma,Prefer not to say,IT,56.1,Matriculation Board,59.8,CBSE,6.8,0,0,4,SRM_DEN_026,dhanushverma3717@srmist.edu.in,dense_text,high,False
SRM_DEN_026_V2,Dhanush Verma,Prefer not to say,IT,56.1,Matriculation Board,59.8,CBSE,6.8,0,0,4,SRM_DEN_026_V2,dhanushverma3717@srmist.edu.in,dense_text,high,False
SRM_DEN_027,Sindhu Gopalakrishnan,Prefer not to say,CSE,86.6,Matriculation Board,84.8,CBSE,8.26,0,0,3,SRM_DEN_027,sindhugopalakrishnan9514@srmist.edu.in,dense_text,high,False
SRM_DEN_027_V2,Sindhu Gopalakrishnan,Prefer not to say,CSE,86.6,Matriculation Board,84.8,CBSE,8.26,0,0,3,SRM_DEN_027_V2,sindhugopalakrishnan9514@srmist.edu.in,dense_text,high,False
SRM_DEN_028,Lakshya Saxena,Prefer not to say,IT,99.0,State Board,89.8,HSC,9.81,0,0,4,SRM_DEN_028,lakshyasaxena9542@srmist.edu.in,dense_text,high,False
SRM_DEN_028_V2,Lakshya Saxena,Prefer not to say,IT,99.0,State Board,89.8,HSC,9.81,0,0,4,SRM_DEN_028_V2,lakshyasaxena9542@srmist.edu.in,dense_text,high,False
SRM_DEN_029,Pooja Shah,Prefer not to say,CSE,99.0,ICSE,99.0,State Board,9.93,0,0,4,SRM_DEN_029,poojashah5860@srmist.edu.in,dense_text,high,False
SRM_DEN_029_V2,Pooja Shah,Prefer not to say,CSE,99.0,ICSE,99.0,State Board,9.93,0,0,4,SRM_DEN_029_V2,poojashah5860@srmist.edu.in,dense_text,high,False
SRM_DEN_030,Sindhu Joshi,Prefer not to say,CSE,99.0,State Board,99.0,State Board,9.77,0,0,4,SRM_DEN_030,sindhujoshi8689@srmist.edu.in,dense_text,high,False
SRM_DEN_030_V2,Sindhu Joshi,Prefer not to say,CSE,99.0,State Board,99.0,State Board,9.77,0,0,4,SRM_DEN_030_V2,sindhujoshi8689@srmist.edu.in,dense_text,high,False
SRM_DEN_031,Jordan Mehta,Prefer not to say,CSE,85.1,State Board,85.1,State Board,7.83,0,1,4,SRM_DEN_031,jordanmehta4784@srmist.edu.in,dense_text,high,False
SRM_DEN_031_V2,Jordan Mehta,Prefer not to say,CSE,85.1,State Board,85.1,State Board,7.83,0,1,4,SRM_DEN_031_V2,jordanmehta4784@srmist.edu.in,dense_text,high,False
SRM_DEN_032,Kiara Shah,Prefer not to say,IT,92.0,State Board,94.0,ICSE,9.96,0,0,4,SRM_DEN_032,kiarashah783@srmist.edu.in,dense_text,high,False
SRM_DEN_032_V2,Kiara Shah,Prefer not to say,IT,92.0,State Board,94.0,ICSE,9.96,0,0,4,SRM_DEN_032_V2,kiarashah783@srmist.edu.in,dense_text,high,False
SRM_DEN_033,Avery Gopalakrishnan,Prefer not to say,CSE,68.3,CBSE,79.3,CBSE,7.68,0,0,4,SRM_DEN_033,averygopalakrishnan2121@srmist.edu.in,dense_text,high,False
SRM_DEN_033_V2,Avery Gopalakrishnan,Prefer not to say,IT,68.3,CBSE,79.3,CBSE,7.68,0,0,4,SRM_DEN_033_V2,averygopalakrishnan2121@srmist.edu.in,dense_text,high,False
SRM_DEN_034,Arnav Reddy,Prefer not to say,AIML,62.5,ICSE,56.3,CBSE,5.52,0,1,3,SRM_DEN_034,arnavreddy9133@srmist.edu.in,dense_text,high,False
SRM_DEN_034_V2,Arnav Reddy,Prefer not to say,AIML,62.5,ICSE,56.3,CBSE,5.52,0,1,3,SRM_DEN_034_V2,arnavreddy9133@srmist.edu.in,dense_text,high,False
SRM_DEN_035,Aditya Agarwal,Prefer not to say,IT,81.2,State Board,83.2,HSC,8.22,0,2,2,SRM_DEN_035,adityaagarwal6600@srmist.edu.in,dense_text,high,False
SRM_DEN_035_V2,Aditya Agarwal,Prefer not to say,IT,81.2,State Board,83.2,HSC,8.22,0,2,2,SRM_DEN_035_V2,adityaagarwal6600@srmist.edu.in,dense_text,high,False
SRM_DEN_036,Ishaan Saxena,Prefer not to say,IT,61.8,ICSE,69.0,ICSE,6.55,0,0,3,SRM_DEN_036,ishaansaxena5049@srmist.edu.in,dense_text,high,False
SRM_DEN_036_V2,Ishaan Saxena,Prefer not to say,ECE,61.8,ICSE,69.0,ICSE,6.55,0,0,3,SRM_DEN_036_V2,ishaansaxena5049@srmist.edu.in,dense_text,high,False
SRM_DEN_037,Myra Tiwari,Prefer not to say,CSE,80.9,Matriculation Board,86.9,ICSE,7.2,0,0,3,SRM_DEN_037,myratiwari4601@srmist.edu.in,dense_text,high,False
SRM_DEN_037_V2,Myra Tiwari,Prefer not to say,CSE,80.9,Matriculation Board,86.9,ICSE,7.2,0,0,3,SRM_DEN_037_V2,myratiwari4601@srmist.edu.in,dense_text,high,False
SRM_DEN_038,Divya Ramachandran,Prefer not to say,AIML,92.2,Matriculation Board,88.3,State Board,7.93,0,1,3,SRM_DEN_038,divyaramachandran3166@srmist.edu.in,dense_text,high,False
SRM_DEN_038_V2,Divya Ramachandran,Prefer not to say,AIML,92.2,Matriculation Board,88.3,State Board,7.93,0,1,3,SRM_DEN_038_V2,divyaramachandran3166@srmist.edu.in,dense_text,high,False
SRM_DEN_039,Venkat Gopalakrishnan,Prefer not to say,IT,99.0,State Board,97.3,State Board,8.01,0,0,4,SRM_DEN_039,venkatgopalakrishnan7606@srmist.edu.in,dense_text,high,False
SRM_DEN_039_V2,Venkat Gopalakrishnan,Prefer not to say,IT,99.0,State Board,97.3,State Board,8.01,0,0,4,SRM_DEN_039_V2,venkatgopalakrishnan7606@srmist.edu.in,dense_text,high,False
SRM_DEN_040,Aishwarya Agarwal,Prefer not to say,CSE,91.9,State Board,87.9,ICSE,8.88,0,0,4,SRM_DEN_040,aishwaryaagarwal6072@srmist.edu.in,dense_text,high,False
SRM_DEN_040_V2,Aishwarya Agarwal,Prefer not to say,AIDS,91.9,State Board,87.9,ICSE,8.88,0,0,4,SRM_DEN_040_V2,aishwaryaagarwal6072@srmist.edu.in,dense_text,high,False
SRM_DEN_041,Pavithra Reddy,Prefer not to say,AIML,82.6,ICSE,67.5,CBSE,7.79,0,1,4,SRM_DEN_041,srm_den_041@srmist.edu.in,dense_text,high,True
SRM_DEN_042,Dharini Verma,Prefer not to say,AIML,86.1,ICSE,63.3,State Board,9.1,0,1,4,SRM_DEN_042,srm_den_042@srmist.edu.in,dense_text,high,True
SRM_DEN_043,Gayathri Patel,Prefer not to say,MECH,82.6,CBSE,92.2,State Board,9.56,0,1,4,SRM_DEN_043,srm_den_043@srmist.edu.in,dense_text,high,True
SRM_DEN_044,Revathi Gupta,Prefer not to say,MECH,99.0,State Board,72.2,State Board,9.72,0,2,4,SRM_DEN_044,srm_den_044@srmist.edu.in,dense_text,high,True
SRM_DEN_045,Neha Ghosh,Prefer not to say,CSE,78.1,State Board,92.0,ICSE,8.72,0,1,4,SRM_DEN_045,srm_den_045@srmist.edu.in,dense_text,high,True
SRM_DEN_046,Vikram Nair,Prefer not to say,CSE,42.2,CBSE,88.2,ICSE,7.81,0,1,4,SRM_DEN_046,srm_den_046@srmist.edu.in,dense_text,high,True
SRM_DEN_047,Jordan Tiwari,Prefer not to say,IT,82.8,ICSE,79.1,CBSE,8.05,0,1,4,SRM_DEN_047,srm_den_047@srmist.edu.in,dense_text,high,True
SRM_DEN_048,Karthik Deshmukh,Prefer not to say,AIML,87.9,State Board,44.6,ICSE,9.64,0,1,3,SRM_DEN_048,srm_den_048@srmist.edu.in,dense_text,high,True
SRM_DEN_049,Priya Mishra,Prefer not to say,IT,75.9,State Board,67.3,ICSE,8.43,0,1,3,SRM_DEN_049,srm_den_049@srmist.edu.in,dense_text,high,True
SRM_DEN_050,Aditya Shah,Prefer not to say,IT,81.2,State Board,89.8,CBSE,8.37,0,1,2,SRM_DEN_050,srm_den_050@srmist.edu.in,dense_text,high,True
SRM_DEN_051,Logesh Pandey,Prefer not to say,IT,85.1,State Board,69.2,CBSE,7.47,0,1,2,SRM_DEN_051,srm_den_051@srmist.edu.in,dense_text,high,True
SRM_DEN_052,Tanvi Yadav,Prefer not to say,IT,80.5,State Board,71.4,State Board,9.17,0,1,2,SRM_DEN_052,srm_den_052@srmist.edu.in,dense_text,high,True
SRM_DEN_053,Vikram Gupta,Prefer not to say,AIML,81.7,State Board,56.6,ICSE,7.49,0,1,4,SRM_DEN_053,srm_den_053@srmist.edu.in,dense_text,high,True
SRM_DEN_054,Dharini Joshi,Prefer not to say,AIML,74.0,ICSE,69.7,State Board,8.76,0,1,3,SRM_DEN_054,srm_den_054@srmist.edu.in,dense_text,high,True
SRM_DEN_055,Praveen Tiwari,Prefer not to say,IT,61.8,CBSE,89.7,CBSE,8.85,0,1,2,SRM_DEN_055,srm_den_055@srmist.edu.in,dense_text,high,True
SRM_DEN_056,Akash Iyer,Prefer not to say,CSE,84.4,State Board,87.3,State Board,8.51,0,2,3,SRM_DEN_056,srm_den_056@srmist.edu.in,dense_text,high,True
SRM_DEN_057,Pranav Singh,Prefer not to say,IT,89.3,CBSE,66.1,ICSE,6.47,0,1,4,SRM_DEN_057,srm_den_057@srmist.edu.in,dense_text,high,True
SRM_DEN_058,Saanvi Jain,Prefer not to say,CSE,61.4,State Board,80.7,ICSE,6.66,0,1,4,SRM_DEN_058,srm_den_058@srmist.edu.in,dense_text,high,True
SRM_DEN_059,Pranav Das,Prefer not to say,IT,92.2,ICSE,73.8,ICSE,9.19,0,2,4,SRM_DEN_059,srm_den_059@srmist.edu.in,dense_text,high,True
SRM_DEN_060,Avery Deshmukh,Prefer not to say,AIML,72.1,ICSE,92.2,ICSE,8.15,0,1,3,SRM_DEN_060,srm_den_060@srmist.edu.in,dense_text,high,True
SRM_DEN_061,Varun Nair,Prefer not to say,CSE,61.8,ICSE,75.9,State Board,7.21,0,1,3,SRM_DEN_061,srm_den_061@srmist.edu.in,dense_text,high,True
SRM_DEN_062,Vihaan Gopalakrishnan,Prefer not to say,ECE,86.8,ICSE,83.4,State Board,6.77,0,2,4,SRM_DEN_062,srm_den_062@srmist.edu.in,dense_text,high,True
SRM_DEN_063,Rohan Das,Prefer not to say,AIML,87.1,CBSE,75.4,State Board,7.3,0,1,4,SRM_DEN_063,srm_den_063@srmist.edu.in,dense_text,high,True
SRM_DEN_064,Reyansh Joshi,Prefer not to say,IT,63.8,State Board,95.3,CBSE,7.81,0,1,3,SRM_DEN_064,srm_den_064@srmist.edu.in,dense_text,high,True
SRM_DEN_065,Nithya Sharma,Prefer not to say,CSE,66.9,CBSE,79.9,CBSE,8.1,0,1,4,SRM_DEN_065,srm_den_065@srmist.edu.in,dense_text,high,True
SRM_DEN_066,Ishaan Shah,Prefer not to say,AIML,87.9,ICSE,67.3,State Board,6.52,0,1,4,SRM_DEN_066,srm_den_066@srmist.edu.in,dense_text,high,True
SRM_DEN_067,Arnav Murugan,Prefer not to say,AIML,57.4,State Board,86.9,State Board,6.82,0,1,3,SRM_DEN_067,srm_den_067@srmist.edu.in,dense_text,high,True
SRM_DEN_068,Pavithra Rajendran,Prefer not to say,AIML,81.7,CBSE,95.3,State Board,7.84,0,1,2,SRM_DEN_068,srm_den_068@srmist.edu.in,dense_text,high,True
SRM_DEN_069,Dharini Sundaram,Prefer not to say,AIML,76.7,CBSE,56.3,ICSE,9.53,0,2,3,SRM_DEN_069,srm_den_069@srmist.edu.in,dense_text,high,True
SRM_DEN_070,Nithya Yadav,Prefer not to say,IT,99.0,State Board,86.9,CBSE,6.86,0,2,4,SRM_DEN_070,srm_den_070@srmist.edu.in,dense_text,high,True
SRM_DEN_071,Rahul Kumar,Prefer not to say,CSE,90.3,State Board,59.8,ICSE,7.45,0,1,4,SRM_DEN_071,srm_den_071@srmist.edu.in,dense_text,high,True
SRM_DEN_072,Sachin Roy,Prefer not to say,MECH,75.5,ICSE,72.4,ICSE,6.54,0,1,3,SRM_DEN_072,srm_den_072@srmist.edu.in,dense_text,high,True
SRM_DEN_073,Dhruv Deshmukh,Prefer not to say,IT,63.8,CBSE,91.3,State Board,7.68,0,1,4,SRM_DEN_073,srm_den_073@srmist.edu.in,dense_text,high,True
SRM_DEN_074,Naveen Jain,Prefer not to say,IT,68.3,CBSE,92.0,CBSE,5.22,0,1,3,SRM_DEN_074,srm_den_074@srmist.edu.in,dense_text,high,True
SRM_DEN_075,Riley Patel,Prefer not to say,AIML,87.1,State Board,75.4,State Board,5.71,0,2,2,SRM_DEN_075,srm_den_075@srmist.edu.in,dense_text,high,True
SRM_DEN_076,Aishwarya Subramaniam,Prefer not to say,AIML,75.5,State Board,82.1,CBSE,7.34,0,1,4,SRM_DEN_076,srm_den_076@srmist.edu.in,dense_text,high,True
SRM_DEN_077,Kishore Patil,Prefer not to say,IT,87.8,State Board,92.0,ICSE,7.93,0,2,4,SRM_DEN_077,srm_den_077@srmist.edu.in,dense_text,high,True
SRM_DEN_078,Vivek Pandey,Prefer not to say,IT,75.0,ICSE,71.5,CBSE,7.53,0,1,2,SRM_DEN_078,srm_den_078@srmist.edu.in,dense_text,high,True
SRM_DEN_079,Myra Mehta,Prefer not to say,IT,77.6,CBSE,89.9,ICSE,8.98,0,1,4,SRM_DEN_079,srm_den_079@srmist.edu.in,dense_text,high,True
SRM_DEN_080,Amritha Verma,Prefer not to say,AIML,93.1,State Board,74.6,State Board,8.43,0,1,3,SRM_DEN_080,srm_den_080@srmist.edu.in,dense_text,high,True
SRM_DEN_081,Pari Gupta,Prefer not to say,IT,68.3,ICSE,73.6,CBSE,9.58,0,1,2,SRM_DEN_081,srm_den_081@srmist.edu.in,dense_text,high,True
SRM_DEN_082,Bhavana Das,Prefer not to say,AIML,72.6,State Board,66.1,ICSE,9.89,0,1,4,SRM_DEN_082,srm_den_082@srmist.edu.in,dense_text,high,True
SRM_DEN_083,Arjun Venkataraman,Prefer not to say,AIML,75.3,CBSE,70.2,ICSE,9.57,0,1,4,SRM_DEN_083,srm_den_083@srmist.edu.in,dense_text,high,True
SRM_DEN_084,Manisha Krishnamurthy,Prefer not to say,AIML,89.1,State Board,57.0,State Board,9.93,0,2,4,SRM_DEN_084,srm_den_084@srmist.edu.in,dense_text,high,True
SRM_DEN_085,Pallavi Sundaram,Prefer not to say,AIML,93.2,ICSE,56.9,State Board,8.5,0,1,4,SRM_DEN_085,srm_den_085@srmist.edu.in,dense_text,high,True
SRM_DEN_086,Riley Rao,Prefer not to say,CSE,86.2,State Board,64.1,State Board,6.72,0,1,4,SRM_DEN_086,srm_den_086@srmist.edu.in,dense_text,high,True
SRM_DEN_087,Gokul Krishnamurthy,Prefer not to say,IT,75.5,ICSE,81.6,ICSE,7.26,0,1,2,SRM_DEN_087,srm_den_087@srmist.edu.in,dense_text,high,True
SRM_DEN_088,Morgan Agarwal,Prefer not to say,AIML,99.0,CBSE,86.8,State Board,7.03,0,1,3,SRM_DEN_088,srm_den_088@srmist.edu.in,dense_text,high,True
SRM_DEN_089,Janani Subramanian,Prefer not to say,AIML,70.6,CBSE,85.8,ICSE,6.41,0,1,3,SRM_DEN_089,srm_den_089@srmist.edu.in,dense_text,high,True
SRM_DEN_090,Mithun Ramachandran,Prefer not to say,ECE,99.0,State Board,91.3,CBSE,8.12,0,1,4,SRM_DEN_090,srm_den_090@srmist.edu.in,dense_text,high,True
SRM_DEN_091,Ravi Murugan,Prefer not to say,AIML,82.1,State Board,44.6,ICSE,7.25,0,1,4,SRM_DEN_091,srm_den_091@srmist.edu.in,dense_text,high,True
SRM_DEN_092,Pallavi Kumar,Prefer not to say,ECE,83.6,ICSE,91.5,CBSE,8.78,0,1,2,SRM_DEN_092,srm_den_092@srmist.edu.in,dense_text,high,True
SRM_DEN_093,Deepak Reddy,Prefer not to say,CSE,77.3,State Board,68.2,CBSE,8.55,0,1,4,SRM_DEN_093,srm_den_093@srmist.edu.in,dense_text,high,True
SRM_DEN_094,Yash Natarajan,Prefer not to say,CSE,75.2,CBSE,74.4,ICSE,8.1,0,1,4,SRM_DEN_094,srm_den_094@srmist.edu.in,dense_text,high,True
SRM_DEN_095,Santhosh Roy,Prefer not to say,CSE,83.7,ICSE,75.4,State Board,7.74,0,1,3,SRM_DEN_095,srm_den_095@srmist.edu.in,dense_text,high,True
SRM_DEN_096,Aditya Thakur,Prefer not to say,MECH,78.5,ICSE,91.7,ICSE,8.39,0,2,4,SRM_DEN_096,srm_den_096@srmist.edu.in,dense_text,high,True
SRM_DEN_097,Aditya Yadav,Prefer not to say,AIML,77.6,CBSE,72.2,CBSE,7.63,0,1,4,SRM_DEN_097,srm_den_097@srmist.edu.in,dense_text,high,True
SRM_DEN_098,Pallavi Mishra,Prefer not to say,AIDS,99.0,State Board,96.0,CBSE,7.97,0,1,4,SRM_DEN_098,srm_den_098@srmist.edu.in,dense_text,high,True
SRM_DEN_099,Ishaan Gopalakrishnan,Prefer not to say,AIDS,99.0,State Board,70.2,ICSE,6.06,0,1,3,SRM_DEN_099,srm_den_099@srmist.edu.in,dense_text,high,True
SRM_DEN_100,Vivek Yadav,Prefer not to say,CSE,84.9,State Board,72.0,CBSE,7.77,0,1,4,SRM_DEN_100,srm_den_100@srmist.edu.in,dense_text,high,True
SRM_DEN_101,Pari Gupta,Prefer not to say,CSE,82.8,CBSE,68.2,ICSE,8.79,0,1,2,SRM_DEN_101,srm_den_101@srmist.edu.in,dense_text,high,True
SRM_DEN_102,Sage Sharma,Prefer not to say,CSE,77.5,ICSE,71.9,ICSE,9.18,0,1,3,SRM_DEN_102,srm_den_102@srmist.edu.in,dense_text,high,True
SRM_DEN_103,Aditya Joshi,Prefer not to say,AIML,85.5,ICSE,92.7,ICSE,7.82,0,1,3,SRM_DEN_103,srm_den_103@srmist.edu.in,dense_text,high,True
SRM_DEN_104,Aarav Murugan,Prefer not to say,IT,80.5,CBSE,47.1,State Board,7.55,0,1,4,SRM_DEN_104,srm_den_104@srmist.edu.in,dense_text,high,True
SRM_DEN_105,Venkat Bansal,Prefer not to say,IT,65.5,CBSE,55.0,CBSE,7.78,0,1,3,SRM_DEN_105,srm_den_105@srmist.edu.in,dense_text,high,True
SRM_DEN_106,Lakshya Thakur,Prefer not to say,CSE,64.2,CBSE,73.6,ICSE,8.27,0,1,3,SRM_DEN_106,srm_den_106@srmist.edu.in,dense_text,high,True
SRM_DEN_107,Quinn Mukherjee,Prefer not to say,ECE,82.8,ICSE,89.3,ICSE,4.61,0,1,4,SRM_DEN_107,srm_den_107@srmist.edu.in,dense_text,high,True
SRM_DEN_108,Vikram Natarajan,Prefer not to say,IT,75.4,State Board,71.5,CBSE,6.43,0,1,4,SRM_DEN_108,srm_den_108@srmist.edu.in,dense_text,high,True
SRM_DEN_109,Akash Shah,Prefer not to say,IT,99.0,CBSE,85.6,State Board,6.38,0,1,3,SRM_DEN_109,srm_den_109@srmist.edu.in,dense_text,high,True
SRM_DEN_110,Nithish Bhat,Prefer not to say,AIML,85.3,CBSE,96.0,State Board,6.82,0,1,4,SRM_DEN_110,srm_den_110@srmist.edu.in,dense_text,high,True
SRM_DEN_111,Pavan Subramanian,Prefer not to say,AIML,90.2,CBSE,92.1,State Board,8.01,0,1,2,SRM_DEN_111,srm_den_111@srmist.edu.in,dense_text,high,True
SRM_DEN_112,Mithun Das,Prefer not to say,IT,76.4,ICSE,83.6,ICSE,7.6,0,1,3,SRM_DEN_112,srm_den_112@srmist.edu.in,dense_text,high,True
SRM_DEN_113,Rashmi Balakrishnan,Prefer not to say,ECE,86.6,CBSE,79.0,State Board,6.06,0,1,4,SRM_DEN_113,srm_den_113@srmist.edu.in,dense_text,high,True
SRM_DEN_114,Arnav Iyer,Prefer not to say,AIML,79.9,CBSE,65.9,CBSE,7.2,0,1,2,SRM_DEN_114,srm_den_114@srmist.edu.in,dense_text,high,True
SRM_DEN_115,Harsh Mukherjee,Prefer not to say,IT,75.3,State Board,72.4,ICSE,6.39,0,1,4,SRM_DEN_115,srm_den_115@srmist.edu.in,dense_text,high,True
